batch,day,idturk,treatment,initialendowment,initialendowmentupdated,pointssaving1,pointssaving2,pointssaving3,pointssaving4,borrowdebt1,borrowdebt2,borrowsaving5,borrowsaving6,pointsthisdecision,additionalpointssaving1,additionalpointssaving2,additionalpointssaving3,additionalpointssaving4,points_ia_a1,points_ia_a2,points_ia_a3,points_ia_a4,points_aa_a1,points_aa_a2,points_aa_a3,points_aa_a4,balance_ia_a1,balance_ia_a2,balance_ia_a3,balance_ia_a4,balance_aa_a1,balance_aa_a2,balance_aa_a3,balance_aa_a4,balance_borrow_a1,balance_borrow_a2,lottery1choice,lottery2choice,time1choice,time2choice,oneshotcontrol_s1,oneshotcontrol_s2,oneshotcontrol_s3,oneshotcontrol_s4,oneshotdebt_s1,oneshotdebt_s2,oneshotdebt_d1,oneshotdebt_d2,oneshothigh_s1,oneshothigh_s2,oneshothigh_d1,oneshothigh_d2,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,errorend1,errorend2,error_count,error_initial,error_main,error_end,error_main_total,error_count_total,borrowcap1bal,borrowcap2bal,borrowcap1percleft,borrowcap2percleft,gap,controlsaving1balanceupdated,controlsaving2balanceupdated,controlsaving3balanceupdated,controlsaving4balanceupdated,debtsaving1balanceupdated,debtsaving2balanceupdated,debtsaving3balanceupdated,debtsaving4balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated2,controlsaving4balanceupdated2,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balanceupdated2,debtsaving4balanceupdated2,netbalance,netreturn,totalpoints,finalpayment,finalpaymentend,participantid,lotterychoice,timechoice,durationinseconds,selectioncontroltreatment,selectiondebttreatment,controlsaving5balanceupdated,controlsaving6balanceupdated,debtdebt1balanceupdated,debtdebt2balanceupdated,q1697,debtsaving3balance,debtsaving4balance,order_oneshotcontrol,order_oneshotdebt,order_oneshothighdebt,io,perco_orig,perco_adtl,perco_os_c,perco_os_d,perco_os_h,ind_optimal_ia,ind_optimal_ap,ind_optimal_ia_d1_t,ind_optimal_ia_d4_t,ind_optimal_ia_d1,ind_optimal_ia_d4,ind_optimal_ia_all,ind_optimal_ap_all,os_optimal_c_t,os_optimal_d_t,os_optimal_h_t,os_optimal_c,os_optimal_d,os_optimal_h,instructions_confused,borrow_max_a1,borrow_max_a2,borrow_max_both,borrow_max_a1_d1,borrow_max_a2_d1,borrow_max_both_d1,borrow_max_a1_d4,borrow_max_a2_d4,borrow_max_both_d4,optimal_s1,optimal_s1_d1_t,optimal_s1_d1,optimal_s1_d4_t,optimal_s1_d4,borrow_d1_t,borrow_d1,total_pointssaving1,total_pointssaving2,total_pointssaving3,total_pointssaving4,total_borrowdebt1,total_borrowdebt2,total_borrowsaving5,total_borrowsaving6,total_points_allocated,perc_total_pointssaving1,perc_total_pointssaving2,perc_total_pointssaving3,perc_total_pointssaving4,total_perc_points_allocated,returns
9,Day 3,A1B1Y6OBCA7XTZ,B Treatment,1844,1844,1844,0,0,0,0,0,,,100,100,0,0,0,1844,0,0,0,100,0,0,0,7164,700,900,1500,7264,700,900,1500,900,1500,435,0.75,450,1,,,,,,,,,,,,,"I realized the second day that taking as much money from my debts and allocating to the account with a higher interest rate would generate a net positive immediately. I then just funneled all my points into the account with the highest interest rate. I decided when to switch my option on the 1$ today vs points to allocate today based on when they would generate 500 or more points at the 20% interest rate. Which changed based on how many days were left in the study, obviously.",Not at all important,Not at all important,Extremely important,"I would've borrowed as much as possible as soon as possible from my debt accounts. I didn't realize the huge benefit until the second day, doing it a day earlier would've likely increased my payoff considerably. Other than that, I think I did pretty good picking points over cash and allocating all my points to the highest interest account.",Male,22,Michigan,White,High school or equivalent,Non college graduate,No,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,0,1,0,2,2,0,0,0,0,,,,,,7164,700,900,1500,,,,,7264,700,900,1500,,,,,,santaana82064,,,723,0,1,,,-900,-1500,,,,,,,1844,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,8097,0,0,0,900,1500,0,0,8097,1,0,0,0,1,1523
9,Day 4,A1B1Y6OBCA7XTZ,B Treatment,2233,2233,2233,0,0,0,0,0,,,100,100,0,0,0,2233,0,0,0,100,0,0,0,9497,700,900,1500,9597,700,900,1500,900,1500,300,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,"I realized the second day that taking as much money from my debts and allocating to the account with a higher interest rate would generate a net positive immediately. I then just funneled all my points into the account with the highest interest rate. I decided when to switch my option on the 1$ today vs points to allocate today based on when they would generate 500 or more points at the 20% interest rate. Which changed based on how many days were left in the study, obviously.",Not at all important,Not at all important,Extremely important,"I would've borrowed as much as possible as soon as possible from my debt accounts. I didn't realize the huge benefit until the second day, doing it a day earlier would've likely increased my payoff considerably. Other than that, I think I did pretty good picking points over cash and allocating all my points to the highest interest account.",Male,22,Michigan,White,High school or equivalent,Non college graduate,No,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,,,,,,9497,700,900,1500,,,,,9597,700,900,1500,10297,1989,12286,24.56999969,4.380000114,santaana82064,,,5804,0,1,,,-900,-1500,,,,1,3,2,2233,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,8097,0,0,0,900,1500,0,0,8097,1,0,0,0,1,1989
6,Day 1,A1BT5A0F5MBIJY,B Treatment,500,500,220,70,135,75,0,0,,,600,264,102,155,78,220,70,135,75,264,102,155,78,1320,770,1035,1575,1584,872,1190,1653,0,0,440,0.800000012,400,0.800000012,,,,,,,,,,,,,calculating  the points with reference examples,Extremely important,Extremely important,Extremely important,Just calculating depending upon the obtained points,Female,35,California,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,2,1,1,0,2,6,900,1500,1,1,,,,,,1320,770,1035,1575,,,,,1584,872,1190,1653,,,,,,fullerton66958,,,1844,0,1,,,0,0,No ,900,1500,,,,500,0.44,0.44,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,1670,1185,1136,890,1400,0,0,5811,0.3131991,0.287386,0.2039236,0.19549131,1,665
6,Day 2,A1BT5A0F5MBIJY,B Treatment,665,1465,500,500,200,265,400,400,,,100,25,25,25,25,500,500,200,265,25,25,25,25,2084,1372,1390,1918,2109,1397,1415,1943,400,400,450,0.949999988,200,0.899999976,,,,,,,,,,,,,calculating  the points with reference examples,Extremely important,Extremely important,Extremely important,Just calculating depending upon the obtained points,Female,35,California,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,6,500,1100,0.55555558,0.73333335,,,,,,2084,1372,1390,1918,,,,,2109,1397,1415,1943,,,,,,fullerton66958,,,1056,0,1,,,-400,-400,,,,,,,1465,0.34129694,0.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,1670,1185,1136,890,1400,0,0,5811,0.3131991,0.287386,0.2039236,0.19549131,1,791
6,Day 3,A1BT5A0F5MBIJY,B Treatment,1291,2341,600,600,600,541,450,600,,,600,150,150,150,150,600,600,600,541,150,150,150,150,2709,1997,2015,2484,2859,2147,2165,2634,850,1000,450,0.980000019,450,0.899999976,,,,,,,,,,,,,calculating  the points with reference examples,Extremely important,Extremely important,Extremely important,Just calculating depending upon the obtained points,Female,35,California,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,6,50,500,0.055555556,0.33333334,,,,,,2709,1997,2015,2484,,,,,2859,2147,2165,2634,,,,,,fullerton66958,,,888,0,1,,,-850,-1000,,,,,,,2341,0.25630072,0.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,1670,1185,1136,890,1400,0,0,5811,0.3131991,0.287386,0.2039236,0.19549131,1,1065
6,Day 4,A1BT5A0F5MBIJY,B Treatment,1065,1505,500,500,250,255,40,400,,,100,50,10,20,20,500,500,250,255,50,10,20,20,3359,2647,2415,2889,3409,2657,2435,2909,890,1400,488,,,,250,250,250,250,250,250,250,250,250,250,250,250,calculating  the points with reference examples,Extremely important,Extremely important,Extremely important,Just calculating depending upon the obtained points,Female,35,California,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A little,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,6,10,100,0.011111111,0.06666667,,,,,,3359,2647,2415,2889,,,,,3409,2657,2435,2909,9120,1255,10375,20.75,4.230000019,fullerton66958,,,1167,0,1,,,-890,-1400,,,,1,2,3,1505,0.33222592,0.5,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,1670,1185,1136,890,1400,0,0,5811,0.3131991,0.287386,0.2039236,0.19549131,1,1255
5,Day 1,A1C59M3HPCO503,B Treatment,500,2900,2900,0,0,0,900,1500,,,100,100,0,0,0,2900,0,0,0,100,0,0,0,4000,700,900,1500,4100,700,900,1500,900,1500,300,0.8,400,1,,,,,,,,,,,,,"I put everything I had into the account with the highest % return, the debts were less than the highest, so I borrowed as much as I could, knowing the savings generated would be greater than the debt generated.",Slightly important,Slightly important,Extremely important,I would do the exact same thing,Female,26,Pennsylvania,White,Some college,Non college graduate,Yes,Yes,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,1,2,0,0,0,0,,,,,,4000,700,900,1500,,,,,4100,700,900,1500,,,,,,birmingham42536,,,1009,0,1,,,-900,-1500,no,900,1500,,,,2900,1,1,,,,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,8024,0,0,0,900,1500,0,0,8024,1,0,0,0,1,890
5,Day 2,A1C59M3HPCO503,B Treatment,1390,1390,1390,0,0,0,0,0,,,100,100,0,0,0,1390,0,0,0,100,0,0,0,5490,700,900,1500,5590,700,900,1500,900,1500,225,0.65,400,1,,,,,,,,,,,,,"I put everything I had into the account with the highest % return, the debts were less than the highest, so I borrowed as much as I could, knowing the savings generated would be greater than the debt generated.",Slightly important,Slightly important,Extremely important,I would do the exact same thing,Female,26,Pennsylvania,White,Some college,Non college graduate,Yes,Yes,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,2,0,0,0,0,,,,,,5490,700,900,1500,,,,,5590,700,900,1500,,,,,,birmingham42536,,,666,0,1,,,-900,-1500,,,,,,,1390,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,8024,0,0,0,900,1500,0,0,8024,1,0,0,0,1,1188
5,Day 3,A1C59M3HPCO503,B Treatment,1688,1688,1688,0,0,0,0,0,,,100,100,0,0,0,1688,0,0,0,100,0,0,0,7278,700,900,1500,7378,700,900,1500,900,1500,325,0.8,400,1,,,,,,,,,,,,,"I put everything I had into the account with the highest % return, the debts were less than the highest, so I borrowed as much as I could, knowing the savings generated would be greater than the debt generated.",Slightly important,Slightly important,Extremely important,I would do the exact same thing,Female,26,Pennsylvania,White,Some college,Non college graduate,Yes,Yes,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,2,0,0,0,0,,,,,,7278,700,900,1500,,,,,7378,700,900,1500,,,,,,birmingham42536,,,613,0,1,,,-900,-1500,,,,,,,1688,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,8024,0,0,0,900,1500,0,0,8024,1,0,0,0,1,1546
5,Day 4,A1C59M3HPCO503,B Treatment,2046,2046,2046,0,0,0,0,0,,,100,100,0,0,0,2046,0,0,0,100,0,0,0,9424,700,900,1500,9524,700,900,1500,900,1500,350,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,"I put everything I had into the account with the highest % return, the debts were less than the highest, so I borrowed as much as I could, knowing the savings generated would be greater than the debt generated.",Slightly important,Slightly important,Extremely important,I would do the exact same thing,Female,26,Pennsylvania,White,Some college,Non college graduate,Yes,Yes,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,,,,,,9424,700,900,1500,,,,,9524,700,900,1500,10224,1975,12199,24.4,4.58,birmingham42536,,,728,0,1,,,-900,-1500,,,,2,1,3,2046,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,8024,0,0,0,900,1500,0,0,8024,1,0,0,0,1,1975
5,Day 1,A1DABMXVWWL0TR,B Treatment,500,500,400,0,100,0,0,0,,,100,100,0,0,0,400,0,100,0,100,0,0,0,1500,700,1000,1500,1600,700,1000,1500,0,0,450,0.75,500,1,,,,,,,,,,,,,I wanted to maximize my returns on the savings account. And I  didn't want to borrow something that would have to be paid back.,Not at all important,Very important,Extremely important,"I think that I might take debt more into consideration, but I'm still not sure that I would want to borrow anything.",Female,44,South Carolina,White,College graduate with Associate's Degree (2 year),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,900,1500,1,1,,,,,,1500,700,1000,1500,,,,,1600,700,1000,1500,,,,,,springdale24206,,,1629,0,1,,,0,0,"No, this seemed very straightforward.",900,1500,,,,500,0.80000001,1,,,,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3406,0,115,0,0,0,0,0,3521,0.9673388,0,0.032661177,0,1,615
5,Day 2,A1DABMXVWWL0TR,B Treatment,1115,1115,1100,0,15,0,0,0,,,100,100,0,0,0,1100,0,15,0,100,0,0,0,2700,700,1015,1500,2800,700,1015,1500,0,0,500,1,500,1,,,,,,,,,,,,,I wanted to maximize my returns on the savings account. And I  didn't want to borrow something that would have to be paid back.,Not at all important,Very important,Extremely important,"I think that I might take debt more into consideration, but I'm still not sure that I would want to borrow anything.",Female,44,South Carolina,White,College graduate with Associate's Degree (2 year),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,1,0,1,1,900,1500,1,1,,,,,,2700,700,1015,1500,,,,,2800,700,1015,1500,,,,,,springdale24206,,,1175,0,1,,,0,0,,,,,,,1115,0.98654711,1,,,,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3406,0,115,0,0,0,0,0,3521,0.9673388,0,0.032661177,0,1,857
5,Day 3,A1DABMXVWWL0TR,B Treatment,857,857,857,0,0,0,0,0,,,100,100,0,0,0,857,0,0,0,100,0,0,0,3657,700,1015,1500,3757,700,1015,1500,0,0,250,0.75,500,0.01,,,,,,,,,,,,,I wanted to maximize my returns on the savings account. And I  didn't want to borrow something that would have to be paid back.,Not at all important,Very important,Extremely important,"I think that I might take debt more into consideration, but I'm still not sure that I would want to borrow anything.",Female,44,South Carolina,White,College graduate with Associate's Degree (2 year),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,900,1500,1,1,,,,,,3657,700,1015,1500,,,,,3757,700,1015,1500,,,,,,springdale24206,,,1357,0,1,,,0,0,,,,,,,857,1,1,,,,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3406,0,115,0,0,0,0,0,3521,0.9673388,0,0.032661177,0,1,1049
5,Day 4,A1DABMXVWWL0TR,B Treatment,1049,1049,1049,0,0,0,0,0,,,100,100,0,0,0,1049,0,0,0,100,0,0,0,4806,700,1015,1500,4906,700,1015,1500,0,0,500,,,,1000,0,0,0,0,0,600,400,1000,0,0,0,I wanted to maximize my returns on the savings account. And I  didn't want to borrow something that would have to be paid back.,Not at all important,Very important,Extremely important,"I think that I might take debt more into consideration, but I'm still not sure that I would want to borrow anything.",Female,44,South Carolina,White,College graduate with Associate's Degree (2 year),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,900,1500,1,1,,,,,,4806,700,1015,1500,,,,,4906,700,1015,1500,8121,1278,9399,18.8,4.2,springdale24206,,,1397,0,1,,,0,0,,,,3,1,2,1049,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3406,0,115,0,0,0,0,0,3521,0.9673388,0,0.032661177,0,1,1278
3,Day 1,A1DMXEJGJY02E1,B Treatment,500,2900,2900,0,0,0,900,1500,,,600,600,0,0,0,2900,0,0,0,600,0,0,0,4000,700,900,1500,4600,700,900,1500,900,1500,350,1,400,1,,,,,,,,,,,,,I tried to maximize my bonus payment,Slightly important,Very important,Extremely important,I would use the same strategy of adding funds to the account with the highest interest rate.,Female,32,North Carolina,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,6,6,0,0,0,0,,,,,,4000,700,900,1500,,,,,4600,700,900,1500,,,,,,sandiego44827,,,1242,0,1,,,-900,-1500,"No, everything was clear, but the timed pages slowed this down quite a bit and the instructions were the same as earlier today.",900,1500,,,,2900,1,1,,,,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,7268,0,0,0,900,1500,0,0,7268,1,0,0,0,1,990
3,Day 2,A1DMXEJGJY02E1,B Treatment,990,990,990,0,0,0,0,0,,,100,100,0,0,0,990,0,0,0,100,0,0,0,5590,700,900,1500,5690,700,900,1500,900,1500,350,0.75,500,1,,,,,,,,,,,,,I tried to maximize my bonus payment,Slightly important,Very important,Extremely important,I would use the same strategy of adding funds to the account with the highest interest rate.,Female,32,North Carolina,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,1,0,6,6,0,0,0,0,,,,,,5590,700,900,1500,,,,,5690,700,900,1500,,,,,,sandiego44827,,,760,0,1,,,-900,-1500,,,,,,,990,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,7268,0,0,0,900,1500,0,0,7268,1,0,0,0,1,1208
3,Day 3,A1DMXEJGJY02E1,B Treatment,1708,1708,1708,0,0,0,0,0,,,600,600,0,0,0,1708,0,0,0,600,0,0,0,7398,700,900,1500,7998,700,900,1500,900,1500,350,1,400,1,,,,,,,,,,,,,I tried to maximize my bonus payment,Slightly important,Very important,Extremely important,I would use the same strategy of adding funds to the account with the highest interest rate.,Female,32,North Carolina,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,2,0,2,0,6,6,0,0,0,0,,,,,,7398,700,900,1500,,,,,7998,700,900,1500,,,,,,sandiego44827,,,703,0,1,,,-900,-1500,,,,,,,1708,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,7268,0,0,0,900,1500,0,0,7268,1,0,0,0,1,1670
3,Day 4,A1DMXEJGJY02E1,B Treatment,1670,1670,1670,0,0,0,0,0,,,600,600,0,0,0,1670,0,0,0,600,0,0,0,9668,700,900,1500,10268,700,900,1500,900,1500,350,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,I tried to maximize my bonus payment,Slightly important,Very important,Extremely important,I would use the same strategy of adding funds to the account with the highest interest rate.,Female,32,North Carolina,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A lot,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,6,0,0,0,0,,,,,,9668,700,900,1500,,,,,10268,700,900,1500,10968,2124,13092,26.18000031,4.210000038,sandiego44827,,,10099,0,1,,,-900,-1500,,,,3,2,1,1670,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,7268,0,0,0,900,1500,0,0,7268,1,0,0,0,1,2124
4,Day 1,A1EH9BPKYXFBS5,B Treatment,500,2000,2000,0,0,0,0,1500,,,100,100,0,0,0,2000,0,0,0,100,0,0,0,3100,700,900,1500,3200,700,900,1500,0,1500,300,0.58,300,0.63,,,,,,,,,,,,,the decision for allocation was to put the most money in the highest interest account.  I borrowed money to make money because the interest i paid was less than the interest I made.,Very important,Not at all important,Extremely important,I would do the exact same thing!,Female,52,Oregon,White,Master's Degree (MS),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,900,0,1,0,,,,,,3100,700,900,1500,,,,,3200,700,900,1500,,,,,,glendale69002,,,2577,0,1,,,0,-1500,"no, they were fine",900,1500,,,,2000,1,1,,,,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,6348,0,0,0,900,1500,0,0,6348,1,0,0,0,1,845
4,Day 2,A1EH9BPKYXFBS5,B Treatment,845,1745,1745,0,0,0,900,0,,,575,575,0,0,0,1745,0,0,0,575,0,0,0,4945,700,900,1500,5520,700,900,1500,900,1500,400,0.7,400,0.7,,,,,,,,,,,,,the decision for allocation was to put the most money in the highest interest account.  I borrowed money to make money because the interest i paid was less than the interest I made.,Very important,Not at all important,Extremely important,I would do the exact same thing!,Female,52,Oregon,White,Master's Degree (MS),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,4945,700,900,1500,,,,,5520,700,900,1500,,,,,,glendale69002,,,1482,0,1,,,-900,-1500,,,,,,,1745,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,6348,0,0,0,900,1500,0,0,6348,1,0,0,0,1,1174
4,Day 3,A1EH9BPKYXFBS5,B Treatment,1174,1174,1174,0,0,0,0,0,,,100,100,0,0,0,1174,0,0,0,100,0,0,0,6694,700,900,1500,6794,700,900,1500,900,1500,300,0.65,300,0.65,,,,,,,,,,,,,the decision for allocation was to put the most money in the highest interest account.  I borrowed money to make money because the interest i paid was less than the interest I made.,Very important,Not at all important,Extremely important,I would do the exact same thing!,Female,52,Oregon,White,Master's Degree (MS),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,6694,700,900,1500,,,,,6794,700,900,1500,,,,,,glendale69002,,,5705,0,1,,,-900,-1500,,,,,,,1174,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,6348,0,0,0,900,1500,0,0,6348,1,0,0,0,1,1429
4,Day 4,A1EH9BPKYXFBS5,B Treatment,1429,1429,1429,0,0,0,0,0,,,442,442,0,0,0,1429,0,0,0,442,0,0,0,8223,700,900,1500,8665,700,900,1500,900,1500,251,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,the decision for allocation was to put the most money in the highest interest account.  I borrowed money to make money because the interest i paid was less than the interest I made.,Very important,Not at all important,Extremely important,I would do the exact same thing!,Female,52,Oregon,White,Master's Degree (MS),College or more,Yes,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8223,700,900,1500,,,,,8665,700,900,1500,9365,1803,11168,22.34,4.58,glendale69002,,,2181,0,1,,,-900,-1500,,,,3,1,2,1429,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,6348,0,0,0,900,1500,0,0,6348,1,0,0,0,1,1803
6,Day 1,A1FNNL4YJGBU8U,B Treatment,500,500,500,0,0,0,0,0,,,600,600,0,0,0,500,0,0,0,600,0,0,0,1600,700,900,1500,2200,700,900,1500,0,0,250,0.5,250,0.5,,,,,,,,,,,,,I invested my points in the account with the highest rate and the most logical switching point. ,Moderately important,Very important,Extremely important,I would do experiment exactly the same as I almost got the max payoff.,Male,24,Tennessee,White,High school or equivalent,Non college graduate,No,Yes,A moderate amount,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,2,4,900,1500,1,1,,,,,,1600,700,900,1500,,,,,2200,700,900,1500,,,,,,atlanta51898,,,1545,0,1,,,0,0,Everything was somewhat easy to understand.,900,1500,,,,500,1,1,,,,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,4910,0,0,0,0,1500,0,0,4910,1,0,0,0,1,720
6,Day 2,A1FNNL4YJGBU8U,B Treatment,720,720,720,0,0,0,0,0,,,100,100,0,0,0,720,0,0,0,100,0,0,0,2920,700,900,1500,3020,700,900,1500,0,0,250,0.5,250,0.5,,,,,,,,,,,,,I invested my points in the account with the highest rate and the most logical switching point. ,Moderately important,Very important,Extremely important,I would do experiment exactly the same as I almost got the max payoff.,Male,24,Tennessee,White,High school or equivalent,Non college graduate,No,Yes,A moderate amount,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,,3,1,2,0,2,4,900,1500,1,1,,,,,,2920,700,900,1500,,,,,3020,700,900,1500,,,,,,atlanta51898,,,990,0,1,,,0,0,,,,,,,720,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4910,0,0,0,0,1500,0,0,4910,1,0,0,0,1,884
